time,frequency,confidence
2.450,349.491,0.971953
2.460,349.324,0.971164
2.470,349.500,0.971971
2.480,349.354,0.970716
2.490,349.534,0.973819
2.500,349.430,0.973058
2.510,349.459,0.973150
2.520,349.432,0.971373
2.530,349.349,0.971226
2.540,349.520,0.971856
2.550,349.342,0.970063
2.560,349.465,0.971757
2.570,349.332,0.970359
2.580,349.434,0.973132
2.590,349.384,0.971129
2.600,349.376,0.974829
2.610,349.429,0.973137
2.620,349.432,0.975517
2.630,349.430,0.974369
2.640,348.898,0.926678
2.650,347.242,0.850395
2.660,332.451,0.446167
2.670,327.495,0.785607
2.680,328.906,0.880236
2.690,329.279,0.902976
2.700,330.318,0.943137
2.710,330.234,0.960293
2.720,330.406,0.962844
2.730,330.203,0.951797
2.740,329.742,0.947401
2.750,330.184,0.965604
2.760,330.401,0.972278
2.770,330.585,0.970270
2.780,330.073,0.953181
2.790,329.352,0.943536
2.800,329.949,0.960965
2.810,330.148,0.970883
2.820,330.444,0.968084
2.830,329.940,0.954400
2.840,329.465,0.944299
2.850,329.249,0.941725
2.860,330.312,0.923772
2.870,333.467,0.863008
2.880,337.852,0.744753
2.890,344.773,0.665677
2.900,349.032,0.776824
2.910,347.075,0.792288
2.920,345.747,0.853402
2.930,345.147,0.865305
2.940,345.849,0.854252
2.950,347.843,0.878273
2.960,347.267,0.874772
2.970,346.738,0.909247
2.980,346.201,0.926523
2.990,346.208,0.904100
3.000,347.717,0.883255
3.010,347.778,0.895738
3.020,346.564,0.918249
3.030,345.470,0.916448
3.040,345.787,0.903302
3.050,347.006,0.864232
3.060,347.773,0.758326
3.070,343.614,0.527571
3.080,329.010,0.711774
3.090,328.995,0.815377
3.100,331.633,0.867873
3.110,332.425,0.882492
3.120,333.125,0.870062
3.130,332.192,0.867170
3.140,331.310,0.889860
3.150,331.920,0.896104
3.160,332.278,0.906479
3.170,333.589,0.906201
3.180,332.105,0.910210
3.190,331.226,0.909967
3.200,331.544,0.910371
3.210,331.406,0.919193
3.220,332.277,0.930021
3.230,331.669,0.918788
3.240,331.623,0.892133
3.250,332.443,0.863361
3.260,332.152,0.784775
3.270,253.429,0.420435
3.280,259.265,0.842892
3.290,260.535,0.909190
3.300,261.183,0.906689
3.310,261.885,0.924102
3.320,261.979,0.917875
3.330,261.758,0.883883
3.340,261.652,0.911198
3.350,261.646,0.941686
3.360,261.533,0.932114
3.370,261.306,0.941802
3.380,261.764,0.952234
3.390,261.675,0.953088
3.400,261.820,0.956145
3.410,261.696,0.952819
3.420,261.704,0.953326
3.430,261.608,0.943435
3.440,261.464,0.946783
3.450,261.547,0.953147
3.460,261.496,0.957008
3.470,261.543,0.954038
3.480,261.742,0.958018
3.490,261.449,0.950377
3.500,261.334,0.951612
3.510,261.635,0.956600
3.520,261.489,0.946793
3.530,261.693,0.952959
3.540,261.494,0.953600
3.550,261.648,0.956957
3.560,261.614,0.960226
3.570,261.587,0.955529
3.580,261.474,0.954664
3.590,261.467,0.957749
3.600,261.554,0.958848
3.610,261.580,0.960024
3.620,261.446,0.952749
3.630,261.508,0.954202
3.640,261.671,0.962281
3.650,261.464,0.959442
3.660,261.744,0.964198
3.670,261.527,0.959015
3.680,261.537,0.953712
3.690,261.686,0.957731
3.700,261.651,0.958106
3.710,261.584,0.955702
3.720,261.599,0.960704
3.730,261.608,0.957278
3.740,261.535,0.959317
3.750,261.640,0.960870
3.760,261.636,0.962885
3.770,261.713,0.963418
3.780,261.555,0.956105
3.790,261.807,0.963840
3.800,261.738,0.964731
3.810,261.572,0.961977
3.820,261.744,0.964839
3.830,261.664,0.961737
3.840,261.738,0.965383
3.850,261.780,0.965927
3.860,261.471,0.958340
3.870,261.483,0.960459
3.880,261.836,0.962187
3.890,261.675,0.961567
3.900,261.693,0.965531
3.910,261.791,0.966825
3.920,261.632,0.964053
3.930,261.737,0.963984
3.940,261.741,0.962478
3.950,261.782,0.964588
3.960,261.649,0.965497
3.970,261.849,0.967336
3.980,261.924,0.968439
3.990,261.790,0.962613
4.000,261.797,0.968452
4.010,261.772,0.966730
4.020,261.651,0.962764
4.030,261.821,0.967248
4.040,261.850,0.964063
