time,frequency,confidence
3.280,145.395,0.800139
3.290,146.358,0.830549
3.300,147.491,0.913168
3.310,148.976,0.879461
3.320,150.283,0.881278
3.330,151.054,0.906693
3.340,151.447,0.908643
3.350,151.926,0.882019
3.360,152.607,0.891665
3.370,153.233,0.871061
3.380,153.094,0.843442
3.390,152.096,0.831389
3.400,150.986,0.866540
3.410,150.155,0.805836
3.420,149.391,0.834433
3.430,148.850,0.842852
3.440,148.411,0.859386
3.450,148.329,0.840309
3.460,148.649,0.849483
3.470,148.916,0.863331
3.480,149.745,0.846722
3.490,150.455,0.844636
3.500,151.045,0.873155
3.510,151.701,0.858091
3.520,153.044,0.873888
3.530,154.027,0.910837
3.540,154.040,0.915095
3.550,153.243,0.861223
3.560,151.998,0.859617
3.570,151.221,0.888818
3.580,150.782,0.896784
3.590,150.670,0.899193
3.600,150.364,0.896595
3.610,149.862,0.891456
3.620,149.440,0.885809
3.630,148.951,0.889846
3.640,148.901,0.893650
3.650,148.722,0.886574
3.660,148.951,0.900318
3.670,148.593,0.873545
3.680,148.448,0.868183
3.690,148.554,0.861795
3.700,148.719,0.889023
3.710,149.345,0.889142
3.720,150.373,0.852742
3.730,151.161,0.876074
3.740,152.234,0.881610
3.750,152.829,0.877937
3.760,152.689,0.869010
3.770,151.467,0.790786
3.780,149.580,0.588296
3.790,147.312,0.244792
3.800,146.875,0.161928
3.810,297.809,0.128751
3.820,60.131,0.196743
3.830,59.435,0.317985
3.840,58.915,0.120238
3.850,59.872,0.210840
3.860,60.602,0.419936
3.870,60.490,0.275773
3.880,60.637,0.301151
3.890,60.121,0.311553
3.900,59.995,0.253506
3.910,60.621,0.389476
3.920,58.671,0.169964
