time,frequency,confidence
2.500,188.554,0.895879
2.510,186.938,0.937759
2.520,185.876,0.949486
2.530,185.299,0.959468
2.540,184.439,0.932738
2.550,183.646,0.949015
2.560,183.770,0.948145
2.570,184.488,0.933282
2.580,185.334,0.947622
2.590,186.010,0.942476
2.600,186.786,0.920770
2.610,187.793,0.939038
2.620,189.215,0.929067
2.630,190.531,0.912026
2.640,191.483,0.865689
2.650,191.658,0.758241
2.660,189.536,0.589043
2.670,188.536,0.585010
2.680,186.879,0.637106
2.690,186.089,0.539145
2.700,186.843,0.691588
2.710,186.231,0.773183
2.720,185.812,0.757578
2.730,185.725,0.709908
2.740,185.572,0.752513
2.750,186.332,0.724548
2.760,187.193,0.728846
2.770,186.724,0.748607
2.780,186.240,0.816366
2.790,185.784,0.783685
2.800,186.168,0.790933
2.810,186.817,0.770779
2.820,187.024,0.774291
2.830,187.052,0.628908
2.840,185.482,0.656124
2.850,186.722,0.735437
2.860,187.359,0.819087
2.870,187.504,0.836774
2.880,188.993,0.736763
2.890,190.809,0.641922
2.900,190.796,0.357230
2.910,188.441,0.146800
2.920,132.902,0.632043
2.930,126.974,0.650287
2.940,123.470,0.780177
2.950,122.986,0.873408
2.960,123.380,0.900766
2.970,123.822,0.908086
2.980,125.031,0.864403
2.990,126.702,0.872353
3.000,127.787,0.871536
3.010,129.399,0.883082
3.020,130.342,0.892460
3.030,130.945,0.937148
3.040,132.224,0.921684
3.050,133.495,0.907903
3.060,134.757,0.906994
3.070,136.401,0.838309
3.080,138.178,0.860959
3.090,138.981,0.885807
3.100,139.689,0.853051
3.110,140.052,0.886290
3.120,139.941,0.886338
3.130,139.303,0.932224
3.140,138.845,0.944981
3.150,138.462,0.935105
3.160,138.376,0.932141
3.170,138.271,0.912385
3.180,138.245,0.908771
3.190,138.402,0.917670
3.200,138.648,0.931309
3.210,139.016,0.935009
3.220,139.250,0.924322
3.230,139.463,0.922457
3.240,139.591,0.926105
3.250,139.531,0.929157
3.260,139.356,0.946071
3.270,139.188,0.943165
3.280,139.049,0.943376
3.290,138.791,0.948928
3.300,138.105,0.911788
3.310,137.356,0.912967
3.320,136.304,0.896091
3.330,135.157,0.894696
3.340,133.853,0.912205
3.350,132.241,0.896465
3.360,131.140,0.886682
3.370,131.689,0.791167
3.380,132.620,0.821747
3.390,134.225,0.737448
3.400,135.138,0.665327
3.410,135.561,0.667798
3.420,135.229,0.745816
3.430,133.610,0.849175
3.440,130.345,0.641872
3.450,123.542,0.377172
3.460,117.483,0.621214
3.470,115.741,0.796324
3.480,114.382,0.851499
3.490,111.827,0.775057
3.500,109.363,0.874389
3.510,108.159,0.904112
3.520,107.689,0.894521
3.530,107.900,0.901046
3.540,108.440,0.894140
3.550,109.093,0.926637
3.560,109.744,0.915026
3.570,109.978,0.940087
3.580,109.392,0.925019
3.590,108.791,0.930263
3.600,108.444,0.909058
3.610,108.453,0.912000
3.620,109.005,0.945692
3.630,109.878,0.939057
3.640,110.711,0.934287
3.650,111.108,0.888643
3.660,111.119,0.877095
3.670,111.200,0.863926
3.680,111.369,0.859644
3.690,110.928,0.883295
3.700,110.809,0.892648
3.710,111.560,0.777254
3.720,114.546,0.713465
3.730,115.981,0.890183
3.740,116.212,0.908090
3.750,115.740,0.913263
3.760,115.273,0.891273
3.770,115.337,0.876213
3.780,114.918,0.827989
3.790,113.842,0.823607
3.800,113.305,0.804575
3.810,112.978,0.830741
3.820,112.154,0.849861
3.830,111.619,0.862088
3.840,111.312,0.856791
3.850,110.891,0.858973
3.860,110.682,0.895509
3.870,110.740,0.899555
3.880,110.757,0.889638
3.890,111.162,0.847716
3.900,113.287,0.756377
3.910,116.978,0.827832
3.920,120.392,0.644871
3.930,125.421,0.777683
3.940,127.766,0.862291
3.950,129.124,0.880770
3.960,129.979,0.902760
3.970,130.983,0.935406
3.980,131.894,0.914696
3.990,133.277,0.931508
4.000,134.825,0.913986
4.010,135.711,0.912364
4.020,136.658,0.900971
4.030,137.138,0.918710
4.040,137.799,0.903056
4.050,139.185,0.890712
4.060,141.250,0.856429
4.070,142.675,0.890871
4.080,143.150,0.885898
4.090,142.815,0.897995
4.100,141.897,0.851806
4.110,140.012,0.831805
4.120,139.056,0.855779
4.130,138.395,0.804854
4.140,138.721,0.790982
4.150,139.283,0.745296
4.160,140.281,0.773979
4.170,140.884,0.806916
4.180,141.283,0.850498
4.190,141.411,0.779439
4.200,142.019,0.697730
4.210,142.462,0.695245
4.220,141.701,0.669467
4.230,140.819,0.763845
4.240,140.681,0.811314
4.250,141.050,0.773056
4.260,141.551,0.613991
4.270,140.516,0.584808
4.280,139.547,0.645964
4.290,138.753,0.642915
4.300,139.514,0.708728
4.310,139.389,0.708097
4.320,139.118,0.790414
4.330,139.751,0.638095
4.340,140.100,0.447054
4.350,134.701,0.199441
4.360,413.925,0.303099
4.370,134.729,0.213589
4.380,134.807,0.316475
4.390,133.492,0.466720
4.400,135.440,0.218270
4.410,140.650,0.261125
4.420,140.229,0.191784
4.430,32.191,0.030081
4.440,163.720,0.321836
4.450,162.131,0.448576
4.460,164.482,0.677817
4.470,168.121,0.623478
4.480,170.716,0.800160
4.490,173.279,0.830989
4.500,174.815,0.926540
4.510,175.417,0.945769
4.520,176.789,0.930558
4.530,178.909,0.941923
4.540,180.477,0.938592
4.550,180.970,0.952378
4.560,181.147,0.946873
4.570,181.202,0.948353
4.580,181.195,0.950645
4.590,181.314,0.955873
4.600,181.877,0.955145
4.610,182.095,0.950043
4.620,181.426,0.951961
4.630,180.717,0.939940
4.640,180.014,0.946839
4.650,179.489,0.955069
4.660,179.368,0.952482
4.670,179.454,0.950476
4.680,179.255,0.947569
4.690,179.038,0.939069
4.700,179.155,0.948916
4.710,179.439,0.948066
4.720,179.587,0.952365
4.730,179.549,0.952366
4.740,179.684,0.948993
4.750,180.083,0.950834
4.760,180.541,0.927499
4.770,180.842,0.940787
4.780,181.017,0.952097
4.790,181.130,0.952138
4.800,181.094,0.948501
4.810,180.761,0.934376
4.820,180.355,0.930756
4.830,179.969,0.942854
4.840,179.847,0.935916
4.850,180.299,0.928181
4.860,180.972,0.935981
4.870,181.803,0.929803
4.880,183.063,0.913221
4.890,184.195,0.896019
4.900,185.247,0.921797
4.910,185.271,0.880971
4.920,181.975,0.682111
4.930,177.585,0.787558
4.940,182.819,0.522957
4.950,196.199,0.674844
4.960,197.578,0.785633
4.970,199.491,0.887699
4.980,201.052,0.908226
4.990,202.219,0.903518
5.000,203.580,0.942216
5.010,204.982,0.924599
5.020,206.268,0.950587
5.030,207.050,0.932323
5.040,207.716,0.936963
5.050,207.789,0.939592
5.060,207.552,0.932501
5.070,207.354,0.926688
5.080,207.650,0.932737
5.090,207.968,0.948800
5.100,208.334,0.951386
5.110,208.243,0.950207
5.120,208.050,0.946077
5.130,208.085,0.937577
5.140,208.730,0.933225
5.150,210.006,0.907639
5.160,210.995,0.934454
5.170,211.667,0.877180
5.180,210.853,0.780448
5.190,210.969,0.606115
5.200,221.069,0.467790
5.210,226.700,0.636914
5.220,230.907,0.764998
5.230,233.637,0.913795
5.240,234.874,0.929287
5.250,235.018,0.929980
5.260,234.870,0.936041
5.270,234.013,0.949695
5.280,233.402,0.950640
5.290,232.576,0.923528
5.300,231.855,0.919000
5.310,230.384,0.903003
5.320,228.628,0.940511
5.330,227.159,0.909754
5.340,226.396,0.940231
5.350,225.612,0.940870
5.360,224.785,0.909739
5.370,224.572,0.908139
5.380,225.249,0.930492
5.390,226.257,0.942372
5.400,227.350,0.890092
5.410,228.626,0.917697
5.420,229.697,0.817643
5.430,228.463,0.651556
5.440,226.051,0.704608
5.450,227.520,0.490658
5.460,249.220,0.601051
5.470,249.881,0.831415
5.480,250.164,0.928551
5.490,250.621,0.955992
5.500,251.147,0.958506
5.510,251.215,0.959339
5.520,250.086,0.953484
5.530,248.203,0.931208
5.540,246.390,0.914479
5.550,244.814,0.959483
5.560,244.026,0.947227
5.570,243.329,0.959588
5.580,242.547,0.973775
5.590,242.203,0.976791
5.600,242.443,0.975674
5.610,242.701,0.980875
5.620,242.344,0.980508
5.630,241.532,0.978012
5.640,241.326,0.973940
5.650,241.545,0.975420
5.660,241.700,0.979744
5.670,241.419,0.970654
5.680,240.401,0.944115
5.690,239.886,0.965483
5.700,240.017,0.968845
5.710,240.306,0.958066
5.720,240.580,0.944647
5.730,241.393,0.972341
5.740,242.379,0.976646
5.750,242.278,0.979167
5.760,242.273,0.980736
5.770,242.024,0.979192
5.780,241.843,0.980762
5.790,241.549,0.975178
5.800,240.893,0.958849
5.810,240.734,0.954414
5.820,240.417,0.952921
5.830,240.279,0.957423
5.840,240.553,0.945565
5.850,240.794,0.953730
5.860,240.830,0.956654
5.870,240.596,0.948524
5.880,240.571,0.949619
5.890,240.604,0.946395
5.900,241.033,0.966070
5.910,241.686,0.975620
5.920,242.123,0.979038
5.930,242.345,0.981142
5.940,242.323,0.979952
5.950,242.168,0.981986
5.960,242.059,0.978697
5.970,241.665,0.975332
5.980,241.264,0.970860
5.990,240.377,0.942148
6.000,239.762,0.952513
6.010,239.448,0.947700
6.020,240.162,0.937758
6.030,241.151,0.963932
6.040,242.036,0.977868
6.050,242.264,0.977667
6.060,242.376,0.979705
6.070,242.124,0.977069
6.080,241.887,0.947659
6.090,240.765,0.849640
6.100,238.900,0.678441
6.110,240.263,0.801128
6.120,241.179,0.890960
6.130,241.067,0.917698
6.140,241.360,0.932823
6.150,241.229,0.892254
6.160,241.534,0.877029
6.170,241.530,0.867894
6.180,241.682,0.910705
6.190,241.543,0.927566
6.200,241.676,0.949226
6.210,242.016,0.947823
6.220,241.680,0.930872
6.230,241.779,0.901909
6.240,241.090,0.659136
6.250,235.514,0.563521
6.260,226.922,0.645462
6.270,224.798,0.857090
6.280,223.332,0.949788
6.290,222.426,0.946964
6.300,222.286,0.944405
6.310,222.608,0.956387
6.320,222.921,0.957222
6.330,223.297,0.957751
6.340,223.700,0.943865
6.350,224.013,0.932837
6.360,224.190,0.912636
6.370,224.420,0.905377
6.380,224.895,0.918507
6.390,225.517,0.941970
6.400,225.950,0.937903
6.410,226.127,0.942565
6.420,225.960,0.945066
6.430,225.478,0.944422
6.440,224.443,0.906131
6.450,222.710,0.915109
6.460,220.819,0.880759
6.470,219.935,0.770510
6.480,220.111,0.620012
6.490,204.729,0.442090
6.500,203.107,0.884748
6.510,202.592,0.903099
6.520,201.932,0.904527
6.530,201.421,0.909088
6.540,201.430,0.912395
6.550,201.768,0.909373
6.560,201.958,0.907644
6.570,202.116,0.906480
6.580,202.914,0.917873
6.590,204.234,0.946870
6.600,205.323,0.950611
6.610,205.963,0.967200
6.620,206.146,0.966159
6.630,206.285,0.969327
6.640,206.198,0.967140
6.650,205.750,0.964617
6.660,205.589,0.964720
6.670,205.784,0.963230
6.680,205.765,0.958989
6.690,205.923,0.958208
