time,frequency,confidence
2.500,241.522,0.977929
2.510,242.182,0.980084
2.520,242.542,0.978985
2.530,242.775,0.973760
2.540,243.366,0.957996
2.550,243.897,0.950210
2.560,244.204,0.956330
2.570,244.304,0.958683
2.580,243.986,0.948182
2.590,243.111,0.960817
2.600,242.727,0.973406
2.610,242.745,0.975885
2.620,242.747,0.976186
2.630,242.955,0.976389
2.640,243.464,0.960586
2.650,243.877,0.946766
2.660,243.982,0.948436
2.670,244.329,0.957519
2.680,244.684,0.962019
2.690,245.036,0.958864
2.700,245.020,0.958709
2.710,244.698,0.959180
2.720,244.239,0.948246
2.730,243.318,0.952413
2.740,241.364,0.931873
2.750,237.448,0.719209
2.760,224.601,0.395573
2.770,213.968,0.613410
2.780,210.147,0.876042
2.790,210.693,0.872808
2.800,208.888,0.824256
2.810,205.140,0.836055
2.820,202.327,0.832887
2.830,201.046,0.894546
2.840,199.496,0.902024
2.850,198.590,0.907075
2.860,198.462,0.897839
2.870,198.273,0.895394
2.880,198.090,0.894889
2.890,197.930,0.887099
2.900,197.887,0.893255
2.910,197.888,0.892017
2.920,197.828,0.896592
2.930,197.845,0.898870
2.940,198.268,0.909013
2.950,198.704,0.922735
2.960,199.162,0.913467
2.970,199.607,0.895508
2.980,199.923,0.877541
2.990,199.979,0.871291
3.000,199.696,0.880850
3.010,199.191,0.901559
3.020,198.847,0.902214
3.030,198.858,0.913500
3.040,198.998,0.916261
3.050,199.239,0.921266
3.060,199.599,0.912488
3.070,200.018,0.892299
3.080,200.197,0.878909
3.090,200.061,0.883349
3.100,200.120,0.873746
3.110,200.506,0.863795
3.120,200.818,0.883645
3.130,200.613,0.873088
3.140,199.976,0.867622
3.150,199.139,0.911743
3.160,198.452,0.914598
3.170,198.240,0.904962
3.180,198.720,0.919354
3.190,199.312,0.916587
3.200,199.687,0.892014
3.210,200.173,0.834000
3.220,202.049,0.795530
3.230,204.598,0.778335
3.240,206.782,0.728511
3.250,206.572,0.551663
3.260,203.698,0.402612
3.270,203.354,0.267058
3.280,203.452,0.314309
3.290,202.647,0.379728
3.300,201.107,0.160133
3.310,196.724,0.216825
3.320,159.961,0.082050
3.330,160.640,0.071661
3.340,270.080,0.062715
3.350,264.698,0.163960
3.360,268.001,0.326247
3.370,270.647,0.241833
3.380,261.425,0.191064
3.390,274.302,0.141908
3.400,278.463,0.149371
3.410,279.067,0.395779
3.420,277.143,0.513524
3.430,273.185,0.475499
3.440,268.594,0.322124
3.450,152.522,0.213488
3.460,154.646,0.568403
3.470,157.833,0.427007
3.480,156.491,0.058804
3.490,155.823,0.194836
3.500,158.296,0.165800
3.510,159.779,0.208839
3.520,223.289,0.198383
3.530,220.677,0.335212
3.540,221.561,0.324842
3.550,220.024,0.305411
3.560,220.137,0.219492
3.570,222.041,0.048698
3.580,123.742,0.053347
3.590,220.703,0.041692
3.600,132.815,0.139827
3.610,133.210,0.366246
3.620,134.765,0.270683
3.630,136.422,0.218504
3.640,274.141,0.336176
3.650,131.933,0.139464
3.660,131.923,0.039008
3.670,281.381,0.307438
3.680,271.109,0.562281
3.690,261.081,0.706895
3.700,260.198,0.865065
3.710,260.351,0.916130
3.720,260.927,0.916850
3.730,262.842,0.948916
3.740,265.085,0.945764
3.750,266.257,0.947794
3.760,268.117,0.952492
3.770,270.347,0.939224
3.780,272.610,0.957238
3.790,274.006,0.947787
3.800,274.225,0.962375
3.810,274.395,0.961637
3.820,274.478,0.963023
3.830,274.362,0.958797
3.840,273.951,0.950277
3.850,273.577,0.938116
3.860,273.132,0.952420
3.870,272.554,0.961665
3.880,271.369,0.958316
3.890,269.320,0.927347
3.900,265.138,0.789086
3.910,264.643,0.783840
3.920,267.948,0.914206
3.930,271.418,0.948028
3.940,272.838,0.957543
3.950,273.432,0.951807
3.960,273.709,0.960564
3.970,273.551,0.950528
3.980,273.701,0.950980
3.990,273.719,0.946106
4.000,273.452,0.945323
4.010,272.875,0.958972
4.020,272.049,0.966403
4.030,271.031,0.948805
4.040,270.058,0.956404
4.050,269.623,0.963041
4.060,269.867,0.962274
4.070,270.149,0.959091
4.080,269.803,0.966293
4.090,269.909,0.964546
4.100,269.991,0.960048
4.110,269.437,0.958026
4.120,268.912,0.881962
4.130,270.587,0.784305
4.140,274.283,0.915694
4.150,274.803,0.959494
4.160,274.696,0.966759
4.170,274.184,0.969500
4.180,273.741,0.956106
4.190,273.477,0.954886
4.200,273.481,0.949162
4.210,273.416,0.952091
4.220,273.380,0.950759
4.230,273.205,0.953881
4.240,273.230,0.950027
4.250,273.399,0.942556
4.260,273.893,0.948370
4.270,274.398,0.955582
4.280,274.790,0.962932
4.290,274.726,0.959986
4.300,274.401,0.959831
4.310,273.849,0.944097
4.320,273.137,0.953808
4.330,271.628,0.964636
4.340,269.402,0.958638
4.350,264.901,0.861847
4.360,255.977,0.754407
4.370,249.231,0.844089
4.380,245.113,0.921315
4.390,240.888,0.869673
4.400,237.786,0.875772
4.410,235.379,0.904170
4.420,233.480,0.949727
4.430,232.452,0.903142
4.440,231.330,0.929962
4.450,230.613,0.918698
4.460,230.601,0.928725
4.470,230.911,0.930377
4.480,231.455,0.932808
4.490,231.943,0.928092
4.500,232.352,0.911397
4.510,232.895,0.939951
4.520,233.185,0.953860
4.530,233.597,0.960925
4.540,234.313,0.961012
4.550,235.023,0.948424
4.560,236.061,0.951892
4.570,237.284,0.958632
4.580,238.413,0.942849
4.590,238.896,0.963844
4.600,239.230,0.970593
4.610,239.616,0.974316
4.620,240.151,0.962558
4.630,240.528,0.951812
4.640,240.885,0.966563
4.650,241.458,0.978669
4.660,241.788,0.977269
4.670,241.762,0.976233
4.680,241.785,0.976361
4.690,241.626,0.980013
4.700,241.350,0.976340
4.710,241.471,0.977966
4.720,241.889,0.980305
4.730,241.943,0.978966
4.740,241.724,0.979421
4.750,241.521,0.979198
4.760,241.137,0.972175
4.770,240.326,0.950619
4.780,238.949,0.951644
4.790,237.076,0.936298
4.800,233.669,0.869449
4.810,228.034,0.712499
4.820,222.047,0.624395
4.830,211.688,0.681575
4.840,206.565,0.856655
4.850,204.862,0.884324
4.860,204.624,0.914061
4.870,203.831,0.936854
4.880,203.609,0.946321
4.890,203.208,0.936938
4.900,203.155,0.934384
4.910,203.316,0.936138
4.920,203.515,0.943812
4.930,203.673,0.942237
4.940,204.095,0.938088
4.950,204.681,0.913424
4.960,205.075,0.921151
4.970,205.308,0.934672
4.980,204.940,0.920317
4.990,204.335,0.928915
5.000,203.797,0.934461
5.010,203.341,0.928137
5.020,203.093,0.924192
5.030,202.790,0.914540
5.040,202.465,0.891525
5.050,202.376,0.895380
5.060,203.060,0.925295
5.070,203.649,0.946894
5.080,204.062,0.946447
5.090,204.264,0.942117
5.100,204.178,0.945287
5.110,203.678,0.948041
5.120,202.772,0.916689
5.130,202.458,0.884111
5.140,202.613,0.887097
5.150,203.023,0.913054
5.160,203.608,0.928123
5.170,204.141,0.917858
5.180,204.221,0.894549
5.190,204.433,0.831329
5.200,204.271,0.737768
5.210,205.420,0.644916
5.220,206.763,0.554725
5.230,407.278,0.362387
5.240,202.691,0.540562
5.250,202.145,0.626233
5.260,201.509,0.534822
5.270,408.988,0.350627
5.280,203.644,0.169920
5.290,145.877,0.134740
5.300,283.733,0.185757
5.310,287.972,0.623746
5.320,285.481,0.753084
5.330,286.485,0.856759
5.340,286.485,0.840705
5.350,285.977,0.776992
5.360,284.366,0.755835
5.370,281.466,0.869061
5.380,277.407,0.921575
5.390,274.560,0.958631
5.400,272.577,0.966673
5.410,270.502,0.945136
5.420,268.670,0.969828
5.430,268.286,0.968701
5.440,269.007,0.970891
5.450,269.910,0.966143
5.460,271.133,0.959684
5.470,271.794,0.966245
5.480,272.203,0.969586
5.490,272.915,0.962384
5.500,273.587,0.937715
5.510,274.975,0.954062
5.520,276.589,0.898211
5.530,277.359,0.909631
5.540,277.041,0.735899
5.550,275.533,0.370892
5.560,316.105,0.785136
5.570,318.137,0.907456
5.580,321.024,0.918961
5.590,323.904,0.943581
5.600,326.856,0.950338
5.610,330.109,0.951732
5.620,333.365,0.939965
5.630,333.663,0.952512
5.640,332.929,0.938240
5.650,333.154,0.941106
5.660,332.986,0.945243
5.670,331.789,0.939302
5.680,331.469,0.961619
5.690,331.960,0.951637
5.700,332.160,0.947578
5.710,332.101,0.949228
5.720,332.106,0.949267
5.730,331.322,0.967036
5.740,330.340,0.975395
5.750,329.518,0.965011
5.760,329.199,0.961078
5.770,329.510,0.964656
5.780,329.211,0.956740
5.790,328.595,0.925336
5.800,327.231,0.946443
5.810,326.130,0.931493
5.820,325.458,0.892824
5.830,322.798,0.786309
5.840,320.321,0.722462
5.850,318.058,0.635180
5.860,321.569,0.501966
5.870,46.383,0.105298
5.880,133.682,0.462107
5.890,130.987,0.453582
5.900,131.506,0.229217
5.910,33.010,0.177043
5.920,34.134,0.128908
5.930,87.313,0.077964
5.940,980.392,0.114744
5.950,138.380,0.098898
5.960,34.600,0.059746
5.970,40.326,0.043901
5.980,40.609,0.219317
5.990,40.584,0.039607
6.000,356.135,0.254869
6.010,357.966,0.765639
6.020,356.896,0.817876
6.030,358.161,0.925502
6.040,358.861,0.963957
6.050,360.051,0.944894
6.060,359.731,0.956360
6.070,358.382,0.973136
6.080,356.698,0.956729
6.090,355.545,0.964391
6.100,355.015,0.968128
6.110,355.885,0.954346
6.120,357.172,0.964388
6.130,359.208,0.960964
6.140,362.550,0.964177
6.150,365.116,0.938267
6.160,366.455,0.962820
6.170,366.824,0.966764
6.180,367.058,0.965407
6.190,367.821,0.957663
6.200,369.112,0.922060
6.210,369.627,0.930791
6.220,368.150,0.950776
6.230,366.715,0.970113
6.240,366.497,0.967572
6.250,367.011,0.963281
6.260,367.562,0.961383
6.270,367.880,0.957743
6.280,368.130,0.949505
6.290,368.292,0.948250
6.300,368.239,0.950472
6.310,368.107,0.953897
6.320,368.123,0.952913
6.330,368.353,0.950342
6.340,368.220,0.957651
6.350,367.151,0.968508
6.360,365.237,0.952024
6.370,363.309,0.959520
6.380,360.026,0.930922
6.390,356.211,0.918947
6.400,350.955,0.832530
6.410,344.153,0.614062
6.420,332.082,0.405758
6.430,348.029,0.397564
6.440,336.904,0.617054
6.450,336.627,0.802524
6.460,335.586,0.902460
6.470,331.137,0.936994
6.480,327.364,0.950774
6.490,325.779,0.948698
6.500,324.789,0.933268
6.510,323.770,0.951432
6.520,323.706,0.955991
6.530,323.930,0.958394
6.540,324.444,0.957358
6.550,324.716,0.953821
6.560,325.033,0.944836
6.570,325.054,0.942971
6.580,324.477,0.958092
6.590,323.750,0.967738
6.600,323.617,0.966044
6.610,323.126,0.965603
6.620,322.234,0.956111
6.630,321.176,0.920689
6.640,319.735,0.940692
6.650,317.308,0.900517
6.660,315.369,0.912227
6.670,314.054,0.885963
6.680,314.248,0.874457
6.690,312.642,0.929335
6.700,311.465,0.953130
6.710,309.770,0.957502
6.720,308.174,0.971818
6.730,307.703,0.969914
6.740,307.882,0.972015
6.750,307.806,0.974275
6.760,307.763,0.974578
6.770,308.245,0.976159
6.780,308.597,0.974095
6.790,308.799,0.974111
6.800,309.311,0.971929
6.810,309.388,0.970831
6.820,308.707,0.974131
6.830,307.079,0.950673
6.840,304.855,0.963915
6.850,302.047,0.958282
6.860,298.574,0.913675
6.870,292.449,0.745872
6.880,284.845,0.606420
6.890,272.108,0.590374
6.900,265.197,0.786034
6.910,263.140,0.904676
6.920,261.611,0.936768
6.930,260.785,0.937227
6.940,260.523,0.948773
6.950,261.350,0.943840
6.960,262.123,0.960075
6.970,263.315,0.946934
6.980,265.411,0.960542
6.990,267.943,0.956957
7.000,269.479,0.967648
7.010,270.827,0.952615
7.020,271.572,0.969555
7.030,272.100,0.970776
7.040,272.465,0.970556
7.050,272.711,0.972376
7.060,272.796,0.970607
7.070,273.047,0.965249
7.080,273.149,0.959659
7.090,273.063,0.964734
7.100,273.020,0.960618
7.110,273.014,0.961085
7.120,273.106,0.957553
7.130,273.163,0.959120
7.140,273.378,0.953934
7.150,273.430,0.948207
7.160,273.922,0.961861
7.170,274.411,0.966882
7.180,274.684,0.971772
7.190,274.812,0.968841
7.200,275.064,0.969905
7.210,275.001,0.966022
7.220,274.734,0.970350
7.230,274.490,0.968915
7.240,274.220,0.968196
7.250,274.174,0.964716
7.260,274.199,0.967293
7.270,274.095,0.963177
7.280,273.804,0.956961
7.290,273.506,0.948026
7.300,273.330,0.955605
7.310,273.309,0.954665
7.320,273.310,0.956493
7.330,273.669,0.953938
7.340,273.749,0.952369
7.350,274.289,0.966029
7.360,274.720,0.966240
7.370,275.248,0.966404
7.380,275.346,0.960083
7.390,275.416,0.962175
7.400,275.168,0.959999
7.410,273.963,0.953476
7.420,271.324,0.946779
7.430,267.059,0.847897
7.440,261.274,0.777237
7.450,255.818,0.694116
7.460,250.869,0.688963
7.470,248.522,0.640242
7.480,249.933,0.618464
7.490,253.412,0.499872
7.500,256.636,0.462085
7.510,253.836,0.276870
7.520,273.020,0.171052
7.530,224.739,0.214539
7.540,223.588,0.222148
7.550,219.337,0.298428
7.560,257.510,0.141793
7.570,254.276,0.470969
7.580,252.538,0.813897
7.590,250.076,0.852670
7.600,246.806,0.770891
7.610,243.400,0.755003
7.620,241.267,0.761288
7.630,240.904,0.642733
7.640,241.843,0.268228
7.650,121.093,0.432340
7.660,120.646,0.415383
7.670,120.446,0.671814
7.680,121.049,0.823372
