time,frequency,confidence
5.240,294.470,0.959098
5.250,294.135,0.964917
5.260,294.256,0.960755
5.270,294.045,0.962427
5.280,294.342,0.962904
5.290,294.652,0.951828
5.300,294.423,0.957385
5.310,294.440,0.960501
5.320,294.532,0.959355
5.330,294.250,0.960887
5.340,294.227,0.956304
5.350,293.929,0.945659
5.360,294.115,0.945003
5.370,293.947,0.938340
5.380,294.314,0.943031
5.390,294.276,0.945644
5.400,294.049,0.947967
5.410,294.117,0.942077
5.420,294.857,0.923359
5.430,294.414,0.931768
5.440,293.811,0.923602
5.450,293.283,0.889321
5.460,293.420,0.813022
5.470,291.796,0.709184
5.480,293.187,0.529302
5.490,290.905,0.240129
5.500,583.678,0.227495
5.510,295.659,0.405510
5.520,296.427,0.784511
5.530,295.522,0.860926
5.540,294.969,0.919967
5.550,294.870,0.926256
5.560,295.006,0.950710
5.570,295.118,0.956311
5.580,295.046,0.958399
5.590,295.177,0.954369
5.600,295.093,0.953096
5.610,295.035,0.958493
5.620,294.996,0.964142
5.630,295.122,0.962224
5.640,295.124,0.962215
5.650,295.047,0.963437
5.660,294.868,0.965051
5.670,294.782,0.958009
5.680,294.718,0.958663
5.690,294.913,0.953726
5.700,294.996,0.949371
5.710,294.784,0.949704
5.720,294.866,0.940602
5.730,294.772,0.924797
5.740,294.729,0.935084
5.750,294.682,0.911840
5.760,295.000,0.875666
5.770,295.757,0.809864
5.780,296.044,0.539187
5.790,331.394,0.601888
5.800,331.729,0.802834
5.810,331.249,0.842568
5.820,330.413,0.905312
5.830,329.664,0.910324
5.840,329.324,0.911646
5.850,329.661,0.930689
5.860,330.431,0.942253
5.870,330.632,0.950389
5.880,330.344,0.965796
5.890,330.323,0.961299
5.900,330.101,0.962773
5.910,330.047,0.973163
5.920,329.954,0.969959
5.930,329.690,0.968361
5.940,329.884,0.961907
5.950,330.109,0.951371
5.960,330.283,0.955193
5.970,330.049,0.949478
5.980,329.951,0.949554
5.990,329.568,0.949757
6.000,329.707,0.922753
6.010,330.130,0.878149
6.020,330.671,0.684728
6.030,294.781,0.703798
6.040,295.276,0.635292
6.050,295.875,0.589773
6.060,296.100,0.684913
6.070,296.579,0.766055
6.080,296.879,0.689346
6.090,296.386,0.677886
6.100,296.027,0.744293
6.110,295.634,0.768603
6.120,295.036,0.855361
6.130,295.066,0.881602
6.140,294.865,0.853382
6.150,294.301,0.867021
6.160,294.272,0.887049
6.170,294.891,0.897524
6.180,295.055,0.930109
6.190,295.496,0.933969
6.200,294.669,0.936404
6.210,294.491,0.947608
6.220,294.787,0.951049
6.230,294.966,0.957992
6.240,295.105,0.951315
6.250,294.832,0.943992
6.260,294.221,0.940173
6.270,294.519,0.937985
6.280,294.432,0.931542
6.290,294.400,0.942346
6.300,294.892,0.935447
6.310,294.234,0.920743
6.320,293.530,0.928093
6.330,293.934,0.932626
6.340,293.965,0.936172
6.350,294.540,0.932608
6.360,294.294,0.931753
6.370,294.106,0.928183
6.380,294.099,0.919239
6.390,294.033,0.907558
6.400,294.426,0.929810
6.410,293.804,0.916695
6.420,292.959,0.891396
6.430,293.045,0.870560
6.440,292.957,0.796884
6.450,293.484,0.637366
6.460,270.577,0.222691
6.470,262.813,0.524258
6.480,261.922,0.813756
6.490,261.866,0.884578
6.500,261.941,0.909048
6.510,262.253,0.896359
6.520,262.353,0.927275
6.530,262.362,0.951460
6.540,262.253,0.954837
6.550,262.139,0.966655
6.560,262.070,0.965991
6.570,262.240,0.965269
6.580,262.314,0.967735
6.590,262.297,0.964141
6.600,262.182,0.967409
6.610,262.312,0.966949
6.620,262.189,0.965399
6.630,262.176,0.964849
6.640,262.272,0.965731
6.650,262.294,0.963091
6.660,262.113,0.962079
6.670,261.915,0.954290
6.680,261.965,0.952900
6.690,262.075,0.953697
6.700,262.280,0.955309
6.710,262.358,0.922359
6.720,262.433,0.825324
6.730,261.326,0.766801
6.740,261.911,0.616727
6.750,259.516,0.349661
6.760,259.204,0.457343
6.770,259.929,0.544187
6.780,260.935,0.690746
6.790,523.602,0.641554
6.800,261.717,0.775397
6.810,262.139,0.851341
6.820,262.139,0.925704
6.830,262.262,0.946194
6.840,262.193,0.953769
6.850,262.058,0.961581
6.860,262.033,0.962746
6.870,262.380,0.959644
6.880,262.488,0.961091
6.890,262.923,0.956212
6.900,262.624,0.957168
6.910,262.319,0.957309
6.920,262.132,0.947693
6.930,262.356,0.949655
6.940,262.363,0.949360
6.950,262.094,0.941884
6.960,262.253,0.944948
6.970,262.440,0.948571
6.980,262.206,0.947638
6.990,261.970,0.923700
7.000,261.773,0.865108
7.010,261.552,0.377635
7.020,333.157,0.634039
7.030,332.338,0.800613
7.040,331.219,0.872062
7.050,330.496,0.926451
7.060,329.938,0.939892
7.070,329.425,0.929894
7.080,329.317,0.932877
7.090,329.550,0.943190
7.100,329.824,0.942988
7.110,330.019,0.950610
7.120,330.082,0.956371
7.130,330.169,0.962637
7.140,330.015,0.965719
7.150,329.701,0.951327
7.160,329.468,0.934441
7.170,329.382,0.941827
7.180,330.279,0.940284
7.190,329.763,0.920348
7.200,329.671,0.829401
7.210,330.136,0.529200
7.220,262.403,0.400745
7.230,262.353,0.679932
7.240,262.309,0.841189
7.250,262.405,0.916116
7.260,262.339,0.940594
7.270,262.231,0.944219
7.280,262.174,0.953095
7.290,262.333,0.954200
7.300,262.370,0.958454
7.310,262.350,0.964278
7.320,262.444,0.958605
7.330,262.251,0.959747
7.340,262.371,0.964082
7.350,262.293,0.960856
7.360,262.073,0.964975
7.370,262.141,0.966894
7.380,262.138,0.967783
7.390,262.055,0.968059
7.400,262.005,0.966429
7.410,262.026,0.966271
7.420,261.998,0.965678
7.430,262.117,0.962101
7.440,262.157,0.964231
7.450,262.215,0.962548
7.460,262.145,0.960368
7.470,262.328,0.963609
7.480,262.254,0.962609
7.490,262.280,0.967852
7.500,262.244,0.968224
7.510,262.076,0.964794
7.520,262.098,0.965629
7.530,262.054,0.967725
7.540,262.138,0.969564
7.550,262.134,0.969151
7.560,261.978,0.965325
7.570,261.795,0.963975
7.580,261.656,0.958168
7.590,261.572,0.957004
7.600,261.599,0.956844
7.610,261.676,0.954717
7.620,262.010,0.962979
7.630,261.952,0.961786
7.640,261.789,0.954751
7.650,261.744,0.946680
7.660,261.703,0.949353
7.670,261.895,0.950237
7.680,261.842,0.952872
7.690,261.808,0.954182
7.700,261.876,0.951912
7.710,261.809,0.949319
7.720,261.709,0.940416
7.730,261.889,0.946218
7.740,261.512,0.939210
7.750,261.367,0.935888
7.760,261.325,0.922178
7.770,261.697,0.931843
7.780,261.695,0.932581
7.790,261.665,0.925764
7.800,261.790,0.930995
7.810,261.867,0.945871
7.820,261.600,0.941121
7.830,262.063,0.947553
7.840,261.832,0.933158
7.850,262.505,0.921657
7.860,262.143,0.904669
7.870,262.468,0.879060
7.880,263.838,0.855527
7.890,263.798,0.564492
7.900,264.813,0.414767
7.910,263.858,0.231854
7.920,261.277,0.273493
7.930,258.265,0.531391
7.940,259.901,0.587052
7.950,262.642,0.634052
7.960,263.582,0.596571
7.970,227.724,0.212460
7.980,289.783,0.295545
7.990,289.016,0.341911
8.000,267.169,0.387111
8.010,265.542,0.543925
8.020,263.917,0.781299
8.030,261.308,0.711304
8.040,260.172,0.743659
8.050,259.687,0.726433
8.060,259.923,0.606247
8.070,259.047,0.584431
8.080,259.936,0.282327
8.090,323.979,0.301442
8.100,265.122,0.366410
8.110,261.898,0.108476
8.120,259.168,0.257443
8.130,256.828,0.507725
8.140,258.017,0.444516
8.150,32.959,0.043105
8.160,195.644,0.045627
8.170,31.995,0.097695
8.180,32.017,0.114392
8.190,134.045,0.026258
8.200,140.419,0.145667
8.210,135.882,0.132778
8.220,132.616,0.212960
8.230,128.508,0.211159
8.240,128.188,0.244832
8.250,259.024,0.342489
8.260,262.668,0.454335
8.270,261.705,0.664469
8.280,261.441,0.556971
8.290,262.326,0.452328
8.300,261.761,0.699977
8.310,262.111,0.601563
8.320,260.334,0.411171
8.330,262.180,0.382459
8.340,260.656,0.210070
8.350,156.632,0.255246
8.360,155.595,0.210926
8.370,151.986,0.217959
8.380,150.477,0.301166
8.390,150.584,0.077481
8.400,259.584,0.091306
8.410,259.450,0.169434
8.420,130.376,0.132045
8.430,150.783,0.159552
8.440,256.672,0.293167
8.450,259.176,0.312173
8.460,269.481,0.299772
8.470,269.824,0.561669
8.480,261.873,0.508456
8.490,89.540,0.129447
8.500,75.346,0.070800
8.510,36.413,0.025489
8.520,33.367,0.357738
8.530,40.952,0.121490
8.540,64.481,0.138348
