time,frequency,confidence
4.630,301.507,0.926130
4.640,300.963,0.901896
4.650,300.321,0.859233
4.660,299.832,0.853128
4.670,299.560,0.867496
4.680,298.263,0.897080
4.690,296.906,0.893585
4.700,297.316,0.904900
4.710,298.033,0.928087
4.720,298.709,0.922844
4.730,299.865,0.892168
4.740,300.746,0.898469
4.750,301.700,0.925708
4.760,302.564,0.913317
4.770,304.410,0.869600
4.780,307.950,0.789110
4.790,310.400,0.788024
4.800,310.225,0.604060
4.810,314.132,0.470676
4.820,287.145,0.352971
4.830,281.456,0.376300
4.840,138.052,0.608469
4.850,139.252,0.572389
4.860,140.614,0.422328
4.870,141.405,0.409129
4.880,137.423,0.414990
4.890,211.847,0.183163
4.900,209.946,0.230443
4.910,212.967,0.241293
4.920,212.736,0.500532
4.930,218.497,0.288575
4.940,139.153,0.497906
4.950,139.908,0.600267
4.960,45.709,0.288485
4.970,45.881,0.430251
4.980,45.789,0.318968
4.990,45.471,0.288360
5.000,45.404,0.187095
5.010,32.944,0.065795
5.020,32.448,0.324024
5.030,32.332,0.247475
5.040,32.235,0.231633
5.050,134.324,0.221209
5.060,138.828,0.170872
5.070,141.148,0.331853
5.080,143.907,0.341709
5.090,206.383,0.215100
5.100,208.202,0.281221
5.110,214.477,0.190999
5.120,216.198,0.160771
5.130,100.375,0.141243
5.140,150.901,0.410398
5.150,151.960,0.290057
5.160,153.249,0.108952
5.170,32.921,0.133836
5.180,32.454,0.195686
5.190,32.251,0.084923
5.200,33.450,0.107832
5.210,33.488,0.407308
5.220,32.876,0.454812
5.230,132.585,0.136513
5.240,133.468,0.199136
5.250,133.236,0.516427
5.260,136.109,0.332112
5.270,32.624,0.270685
5.280,140.422,0.138545
5.290,40.332,0.071103
5.300,45.279,0.087239
5.310,45.627,0.203794
5.320,32.925,0.183379
5.330,32.501,0.389581
5.340,32.391,0.105996
5.350,32.685,0.286116
5.360,45.215,0.589475
5.370,45.356,0.543416
5.380,138.205,0.247397
5.390,45.657,0.100442
5.400,32.453,0.068238
5.410,32.179,0.068255
5.420,131.407,0.236052
5.430,130.760,0.432761
5.440,130.981,0.447436
5.450,130.624,0.436958
5.460,32.218,0.184956
5.470,44.358,0.133333
5.480,135.672,0.159929
5.490,137.446,0.228159
5.500,44.830,0.589281
5.510,44.826,0.741479
5.520,44.755,0.522700
5.530,134.122,0.451677
5.540,32.909,0.510239
5.550,132.920,0.307799
5.560,130.238,0.360258
5.570,218.527,0.149370
5.580,221.239,0.062252
5.590,162.547,0.050396
5.600,158.603,0.036523
5.610,158.585,0.045892
5.620,222.291,0.086029
5.630,228.777,0.384053
5.640,224.343,0.601677
5.650,225.102,0.769630
5.660,228.202,0.773737
5.670,231.401,0.762487
5.680,236.122,0.861566
5.690,239.767,0.919708
5.700,243.350,0.896324
5.710,246.344,0.849697
5.720,249.538,0.897895
5.730,251.449,0.933955
5.740,251.638,0.937012
5.750,252.106,0.915708
5.760,252.584,0.942731
5.770,253.534,0.957157
5.780,254.510,0.948635
5.790,255.667,0.955615
5.800,256.506,0.967221
5.810,257.071,0.965318
5.820,257.039,0.971846
5.830,256.623,0.973935
5.840,256.197,0.971159
5.850,255.783,0.959361
5.860,255.257,0.940216
5.870,254.476,0.935286
5.880,253.965,0.934774
5.890,252.571,0.928430
5.900,251.563,0.915370
5.910,250.832,0.926220
