time,frequency,confidence
2.500,151.278,0.938943
2.510,151.787,0.922531
2.520,151.847,0.924072
2.530,151.705,0.914532
2.540,151.161,0.939178
2.550,150.437,0.943999
2.560,149.745,0.936294
2.570,149.141,0.945027
2.580,148.981,0.950326
2.590,149.115,0.947542
2.600,149.360,0.953023
2.610,149.646,0.946993
2.620,149.668,0.945684
2.630,149.197,0.951872
2.640,148.982,0.955236
2.650,149.283,0.954470
2.660,149.931,0.934184
2.670,150.700,0.948716
2.680,150.971,0.949661
2.690,151.128,0.948636
2.700,150.916,0.951623
2.710,151.019,0.949898
2.720,151.032,0.948359
2.730,151.226,0.944225
2.740,151.299,0.939696
2.750,151.477,0.936341
2.760,151.983,0.933861
2.770,152.174,0.938906
2.780,152.484,0.947581
2.790,152.406,0.943003
2.800,152.027,0.934352
2.810,151.688,0.923107
2.820,151.582,0.916977
2.830,151.837,0.926202
2.840,152.281,0.937849
2.850,152.672,0.947565
2.860,152.651,0.942340
2.870,152.106,0.937439
2.880,150.877,0.916753
2.890,149.624,0.894712
2.900,149.216,0.870112
2.910,151.483,0.760534
2.920,157.010,0.783268
2.930,160.599,0.860378
2.940,162.408,0.908639
2.950,163.241,0.945565
2.960,163.934,0.947827
2.970,164.483,0.946127
2.980,164.740,0.954095
2.990,165.095,0.960212
3.000,165.440,0.965413
3.010,165.623,0.964225
3.020,165.828,0.959288
3.030,166.088,0.954068
3.040,166.346,0.940963
3.050,166.472,0.945597
3.060,166.452,0.952569
3.070,166.506,0.950032
3.080,166.826,0.957816
3.090,167.043,0.962432
3.100,166.903,0.961588
3.110,166.730,0.961842
3.120,166.538,0.956179
3.130,166.261,0.943784
3.140,165.958,0.955773
3.150,165.761,0.963419
3.160,165.723,0.962962
3.170,165.918,0.958941
3.180,166.150,0.955642
3.190,166.273,0.949742
3.200,166.431,0.954618
3.210,166.473,0.958586
3.220,166.501,0.957433
3.230,166.510,0.958721
3.240,166.537,0.961834
3.250,166.768,0.961476
3.260,167.288,0.963772
3.270,167.905,0.949784
3.280,168.362,0.932043
3.290,168.814,0.942854
3.300,169.041,0.942852
3.310,169.611,0.932211
3.320,169.980,0.924875
3.330,169.529,0.943976
3.340,168.951,0.944063
3.350,168.219,0.927110
3.360,167.683,0.953823
3.370,167.144,0.963539
3.380,166.508,0.950757
3.390,165.748,0.958974
3.400,164.728,0.934272
3.410,162.703,0.755794
3.420,163.134,0.778960
3.430,165.465,0.888979
3.440,167.120,0.946291
3.450,167.565,0.962354
3.460,166.994,0.966402
3.470,166.691,0.961673
3.480,166.692,0.962047
3.490,166.824,0.957665
3.500,167.122,0.958116
3.510,167.320,0.956631
3.520,167.541,0.946547
3.530,167.917,0.931399
3.540,168.242,0.919325
3.550,168.577,0.934734
3.560,169.049,0.941206
3.570,169.253,0.940290
3.580,169.308,0.941493
3.590,169.548,0.939370
3.600,169.384,0.940265
3.610,168.781,0.943830
3.620,168.283,0.930651
3.630,167.741,0.952579
3.640,167.624,0.958539
3.650,167.775,0.948451
3.660,168.298,0.928208
3.670,168.261,0.929538
3.680,167.944,0.942482
3.690,167.993,0.939770
3.700,167.926,0.947001
3.710,167.626,0.952534
3.720,167.397,0.953683
3.730,167.220,0.960972
3.740,167.236,0.963853
3.750,167.395,0.957865
3.760,167.492,0.958331
3.770,167.688,0.955635
3.780,167.779,0.951342
3.790,168.101,0.938661
3.800,168.355,0.933088
3.810,168.716,0.946101
3.820,168.981,0.948754
3.830,168.933,0.944920
3.840,168.901,0.943211
3.850,169.198,0.943514
3.860,169.433,0.937689
3.870,169.278,0.938409
3.880,168.824,0.938520
3.890,167.915,0.943136
3.900,167.250,0.966171
3.910,166.705,0.960419
3.920,166.227,0.946503
3.930,165.842,0.963470
3.940,165.317,0.966865
3.950,164.111,0.901704
3.960,160.569,0.763954
3.970,157.820,0.877615
3.980,158.040,0.883425
3.990,158.082,0.881076
4.000,156.268,0.892045
4.010,154.077,0.895994
4.020,151.649,0.918211
4.030,149.730,0.937606
4.040,148.328,0.930195
4.050,147.941,0.955909
4.060,148.307,0.942634
4.070,148.577,0.936100
4.080,148.820,0.946300
4.090,148.557,0.937967
4.100,148.356,0.939919
4.110,147.987,0.959962
4.120,148.003,0.960432
4.130,148.036,0.960812
4.140,147.937,0.963087
4.150,147.808,0.969068
4.160,148.053,0.960929
4.170,148.100,0.959783
4.180,148.386,0.941847
4.190,148.517,0.939470
4.200,148.717,0.944561
4.210,149.008,0.955723
4.220,149.253,0.951655
4.230,149.360,0.953884
4.240,149.312,0.952891
4.250,149.436,0.954674
4.260,149.722,0.944969
4.270,149.907,0.941248
4.280,149.799,0.938341
4.290,149.361,0.950581
4.300,148.787,0.946829
4.310,148.349,0.943589
4.320,148.028,0.962607
4.330,148.017,0.959888
4.340,147.963,0.964595
4.350,148.428,0.939711
4.360,148.704,0.949141
4.370,148.719,0.945730
4.380,148.427,0.936397
4.390,147.812,0.966835
4.400,147.784,0.967368
4.410,148.539,0.933655
4.420,148.947,0.953129
4.430,149.443,0.952330
4.440,149.193,0.955522
4.450,149.184,0.954408
4.460,149.214,0.953729
4.470,149.464,0.948440
4.480,149.053,0.947708
4.490,147.949,0.938878
4.500,146.145,0.905166
4.510,145.330,0.831763
4.520,146.376,0.754431
4.530,147.607,0.549499
4.540,296.971,0.798253
4.550,296.423,0.861121
4.560,296.547,0.592582
4.570,147.998,0.649185
4.580,148.479,0.567184
4.590,149.328,0.462764
4.600,149.722,0.377836
4.610,301.349,0.230204
4.620,298.606,0.365582
4.630,297.310,0.446636
4.640,295.059,0.134832
4.650,296.593,0.312166
4.660,298.555,0.279277
4.670,303.374,0.546926
4.680,305.587,0.655235
4.690,305.646,0.651245
4.700,300.573,0.501132
4.710,297.709,0.610897
4.720,298.034,0.548152
4.730,299.111,0.324101
4.740,184.973,0.189197
4.750,305.866,0.378174
4.760,309.896,0.422132
4.770,364.065,0.146033
4.780,141.838,0.195654
4.790,299.674,0.238999
4.800,303.312,0.296238
4.810,315.120,0.568576
4.820,315.122,0.721455
4.830,316.040,0.618744
4.840,315.174,0.529279
4.850,312.164,0.486150
4.860,311.278,0.404222
4.870,307.804,0.378274
4.880,302.322,0.282024
4.890,294.443,0.322100
4.900,36.238,0.190758
4.910,179.924,0.353233
4.920,275.421,0.082858
4.930,278.724,0.363922
4.940,278.305,0.351717
4.950,314.870,0.205926
4.960,292.384,0.282712
4.970,301.605,0.422828
4.980,311.855,0.196290
4.990,311.990,0.276591
5.000,318.218,0.186362
5.010,36.960,0.108370
5.020,33.214,0.098117
5.030,313.099,0.113199
5.040,160.534,0.137093
5.050,141.413,0.264115
5.060,129.120,0.403591
5.070,127.067,0.753641
5.080,126.316,0.845858
5.090,126.007,0.894863
5.100,125.492,0.922401
5.110,125.607,0.912591
5.120,126.289,0.915260
5.130,127.107,0.911843
5.140,128.213,0.917171
5.150,129.165,0.887763
5.160,129.498,0.899529
5.170,129.468,0.894175
5.180,128.818,0.887695
5.190,128.492,0.910544
5.200,128.667,0.912115
5.210,129.836,0.906122
5.220,131.255,0.957072
5.230,132.182,0.938311
5.240,132.753,0.963486
5.250,133.136,0.960793
5.260,133.486,0.951077
5.270,134.158,0.961326
5.280,134.627,0.953330
5.290,134.617,0.947477
5.300,134.412,0.957785
5.310,134.199,0.960758
5.320,133.461,0.939037
5.330,132.867,0.958556
5.340,132.628,0.958880
5.350,132.450,0.952435
5.360,132.387,0.949676
5.370,132.415,0.946078
5.380,132.113,0.933056
5.390,132.114,0.941801
5.400,132.333,0.951482
5.410,132.404,0.954739
5.420,132.659,0.962096
5.430,132.831,0.960921
5.440,133.015,0.960742
5.450,133.233,0.955669
5.460,133.374,0.944727
5.470,133.411,0.943402
5.480,133.610,0.946582
5.490,133.653,0.946031
5.500,133.384,0.939679
5.510,133.049,0.951950
5.520,132.786,0.951530
5.530,132.592,0.954105
5.540,132.516,0.953181
5.550,132.632,0.950691
5.560,132.800,0.959821
5.570,133.053,0.958032
