time,frequency,confidence
2.500,312.564,0.957096
2.510,313.945,0.936197
2.520,314.365,0.935398
2.530,313.441,0.953412
2.540,312.373,0.961213
2.550,311.334,0.951005
2.560,310.358,0.935359
2.570,308.526,0.959540
2.580,305.952,0.903880
2.590,303.534,0.827358
2.600,299.985,0.682771
2.610,292.869,0.578902
2.620,288.471,0.766423
2.630,285.295,0.806838
2.640,281.260,0.863183
2.650,279.386,0.879117
2.660,278.659,0.908621
2.670,276.541,0.896626
2.680,274.164,0.938766
2.690,271.865,0.958177
2.700,269.598,0.971771
2.710,268.706,0.974327
2.720,268.634,0.972963
2.730,269.165,0.972682
2.740,269.484,0.969820
2.750,270.307,0.948655
2.760,272.038,0.964250
2.770,272.949,0.939999
2.780,273.156,0.928990
2.790,273.316,0.901169
2.800,274.547,0.923315
2.810,277.401,0.923010
2.820,281.102,0.820563
2.830,288.144,0.788340
2.840,291.391,0.690301
2.850,302.974,0.514069
2.860,311.431,0.816841
2.870,313.256,0.911952
2.880,314.556,0.942422
2.890,314.914,0.960217
2.900,315.202,0.963643
2.910,314.343,0.950337
2.920,313.095,0.964684
2.930,311.722,0.966872
2.940,311.315,0.963709
2.950,311.297,0.962899
2.960,311.201,0.962971
2.970,311.235,0.962711
2.980,311.382,0.965782
2.990,311.845,0.968043
3.000,312.067,0.966864
3.010,311.852,0.965236
3.020,311.478,0.965318
3.030,311.350,0.963538
3.040,310.920,0.954448
3.050,310.125,0.959638
3.060,308.600,0.969561
3.070,305.434,0.960401
3.080,303.101,0.936447
3.090,302.291,0.918247
3.100,304.491,0.892082
3.110,307.873,0.950534
3.120,310.234,0.917113
3.130,311.235,0.952790
3.140,311.384,0.959648
3.150,310.278,0.944266
3.160,309.077,0.968143
3.170,308.736,0.972119
3.180,308.533,0.974545
3.190,307.459,0.962033
3.200,305.641,0.971806
3.210,303.972,0.966897
3.220,302.807,0.960968
3.230,302.401,0.958630
3.240,302.897,0.933279
3.250,303.162,0.895341
3.260,302.405,0.896925
3.270,301.166,0.768029
3.280,303.196,0.552385
3.290,306.955,0.636376
3.300,308.367,0.792702
3.310,305.816,0.748471
3.320,306.252,0.701026
3.330,308.883,0.507203
3.340,306.169,0.430772
3.350,329.229,0.473885
3.360,324.935,0.680400
3.370,324.375,0.886353
3.380,326.205,0.937723
3.390,328.569,0.926387
3.400,331.700,0.959852
3.410,333.769,0.964298
3.420,335.223,0.963454
3.430,335.804,0.957112
3.440,334.819,0.953128
3.450,332.833,0.927021
3.460,330.957,0.952004
3.470,330.444,0.918619
3.480,331.308,0.844251
3.490,330.565,0.745390
3.500,330.046,0.894407
3.510,331.708,0.898102
3.520,333.244,0.900207
3.530,330.380,0.885867
3.540,332.072,0.854151
3.550,332.285,0.853821
3.560,331.517,0.924769
3.570,331.776,0.919657
3.580,332.239,0.882164
3.590,332.162,0.695995
3.600,328.641,0.552549
3.610,328.092,0.617444
3.620,329.799,0.862315
3.630,332.137,0.576088
3.640,330.621,0.604128
3.650,324.725,0.612062
3.660,319.450,0.724828
3.670,316.076,0.880589
3.680,314.221,0.910789
3.690,311.902,0.933654
3.700,310.742,0.922547
3.710,310.080,0.952319
3.720,309.648,0.963030
3.730,309.649,0.958846
3.740,310.107,0.942750
3.750,311.033,0.930150
3.760,312.013,0.947070
3.770,312.812,0.943272
3.780,312.760,0.846661
3.790,313.148,0.562748
3.800,316.281,0.509683
3.810,318.442,0.836470
3.820,321.377,0.912956
3.830,323.063,0.927305
3.840,325.626,0.938941
3.850,327.097,0.960882
3.860,326.922,0.960381
3.870,326.790,0.957458
3.880,326.329,0.957524
3.890,326.174,0.955322
3.900,325.620,0.949424
3.910,325.881,0.951197
3.920,326.239,0.951459
3.930,326.129,0.939063
3.940,325.161,0.889582
